572561,675268
575178,681895
577844,683659
575042,677066
569628,696870
573580,678186
573819,686519
565582,672863
575309,671697
582631,669760
583348,673542
579998,667476
577667,664339
583571,674821
580807,669555
580329,652898
581331,674756
579928,684655
582868,676276
580189,680645
580224,675371
580100,664381
585904,664778
574692,664807
575908,674735
577448,682854
572720,674361
575328,680549
577495,671400
579268,668040
576379,671588
574618,675364
576989,679847
575400,676593
575584,669935
576739,677682
577834,683241
579762,698326
576443,680367
578008,682766
573477,674675
577948,687184
572231,663886
575575,676110
575832,672107
577245,669240
575933,675611
576778,678999
578035,683652
576669,681654
576715,676819
573054,672991
572686,679673
576403,672445
579130,669825
576241,673365
575996,677807
577279,683322
574677,670982
574086,676357
577638,682825
576594,679036
577568,686797
580631,689378
577576,680637
572702,680112
572906,687119
577184,686417
572703,680110
576089,680871
581480,680000
582909,671405
581006,676541
577626,682394
570999,685671
576397,691397
572859,672612
573405,684829
569457,677573
568081,667325
576988,674930
574218,680741
568342,677768
574260,682064
574477,670602
568953,679423
573132,681822
572808,664703
573995,679467
575644,672167
575789,676980
574168,685180
574395,674111
570972,678246
577038,668838
576015,672092
574315,677674
577754,680164
576041,679138
576718,689159
572869,666899
573826,686116
572073,671457
567642,679247
574582,674106
559002,677661
563889,684754
575669,673045
573946,677747
575929,687535
573217,678311
571767,673726
575899,680491
566264,676892
551585,685180
571259,681316
566369,674259
574642,670140
574208,674207
559274,686087
573758,683519
572677,678890
577617,681515
585125,682831
581307,674267
584994,684601
593711,676923
580757,680520
582474,675830
583913,679966
584887,675385
580853,671712
581890,675055
579580,684691
580791,675678
581340,681303
581101,667704
580935,674338
579559,678092
582593,673607
588992,681289
580677,666013
582574,685056
587901,676226
581370,670280
586840,678171
590432,673586
581996,672393
581203,676928
581974,683857
583853,672079
582940,678844
600763,669635
586440,677375
586044,670402
582249,680725
583749,674756
585526,671808
625525,661163
613318,677368
588689,684083
584346,676021
584673,680783
565913,700023
553831,726598
568416,693791
551229,739169
567156,697411
572063,689949
575360,682760
575029,682283
568299,694690
563511,696293
566842,691815
558239,677433
558953,682072
575459,675941
570721,675728
571382,675730
572212,675728
566808,681055
563642,680367
577864,676263
574929,679935
571450,683775
569327,691443
573455,690272
574018,690433
573520,697404
574234,694053
574880,695971
576637,694214
577017,684624
576637,687075
576521,696826
575642,701509
581186,660095
582511,668151
584529,672568
584711,677383
581146,671091
580778,676021
579108,685640
589621,655604
578428,672562
569738,682378
577561,674061
591561,643284
584934,668523
580544,679605
586343,656760
587812,661303
586724,666818
591673,655634
581772,667886
583522,670161
583669,674090
582491,667294
591560,662306
580334,658933
585390,660519
593044,657142
581498,665311
580153,658985
582250,665589
584163,672253
580053,671333
574909,672429
578638,668120
573575,681508
575324,673651
579323,656513
575567,665230
582713,658003
584470,670418
582276,661178
580720,674288
581545,681619
580752,675164
579770,683748
582391,674382
580170,684544
582279,671319
585559,659642
586857,664646
585735,674573
581587,667505
584826,669921
587914,673256
584637,664674
580214,685861
581667,669701
592586,663936
578666,673835
574507,671618
578436,672552
581258,673739
579366,667528
576268,669050
569530,682758
574955,689146
577089,676365
577788,670053
580128,662962
576162,671267
571175,670044
559096,684076
575777,671340
578834,673358
586107,678466
594226,668025
581921,679205
580963,678347
587509,677316
590784,649766
579417,653417
579797,669202
580725,674295
579825,680213
577880,688107
575776,686321
579166,682561
589418,663271
583511,664040
585945,675013
583696,664009
583749,670608
582792,664632
583074,672516
579954,663008
582953,674280
581505,664895
580129,678407
581937,666577
583031,671193
581952,661729
591680,663746
595431,643607
580836,666811
576287,669467
572721,678992
576670,669818
579083,669804
575564,670052
577593,669656
579067,669342
580670,677851
581452,684302
582744,678758
580975,686607
580623,676533
581266,663198
587020,662927
579177,672414
577209,669284
580577,664653
578085,667791
582683,677009
581298,685217
583608,671545
581020,682633
586979,661625
580330,678808
581269,673755
579007,678194
576776,683462
585905,694901
578236,682729
579546,677638
583131,668561
581287,668918
581414,661850
582749,668203
592059,663299
587865,660154
582039,674506
580329,678810
570270,694420
567186,691062
576144,681375
576247,689746
568876,702188
576666,685685
580156,684567
580191,674865
580479,683184
576651,685253
580665,677849
585321,656687
577873,672232
574642,675509
583269,645626
581717,670608
582589,679688
586791,672261
582151,667000
582773,679651
580377,674842
579155,666249
581929,676739
581121,669401
583990,677220
580397,669986
577414,669687
580458,671728
587079,680593
586955,666080
590718,672853
582816,669963
582764,673952
588445,660513
590014,662876
592188,672159
583697,668492
580817,675335
586794,673498
598356,650761
588639,671536
586004,664983
590529,666797
581703,669758
573091,656812
574368,678626
577166,673241
577218,663528
580182,674464
579853,670088
589938,665581
583265,660666
579984,674040
581964,677638
578914,669831
581350,670272
580626,676570
579774,684655
580498,678340
589432,672759
584197,677667
583200,669927
592664,646190
592185,665641
586494,662298
588386,674733
602369,640490
590699,647902
586373,669825
582863,676627
582948,679233
583541,686197
586737,675496
582363,678472
593577,673849
586566,664082
589189,676403
583173,668646
588660,677383
586536,668939
602891,643658
589244,672021
582663,670067
578307,667754
572197,681128
574847,664389
578505,668151
576334,670285
573237,672598
580393,662985
580946,674771
579906,683314
580655,677477
580838,671275
577810,657717
579946,666571
584282,668040
577356,673191
569713,679371
570381,682773
573894,687878
573123,680982
576953,684273
568973,691397
577881,684106
572404,675831
574752,679379
574505,671507
568128,676123
559498,668437
570675,680102
569926,674077
537393,700161
551664,685757
578090,684522
565181,677170
572334,685128
569755,680317
564400,693190
574517,683402
567182,686973
567628,694820
571699,682620
570934,687602
567641,678092
567895,696993
577258,687316
578607,705584
577384,679803
571535,683101
574138,677339
578214,688018
577496,677594
576241,673417
577389,668795
576825,674192
575305,678867
576945,683431
574581,679446
571563,678267
575939,669950
575589,676188
577203,685583
574684,682518
575050,676723
576736,671559
583593,653987
581375,671135
576848,669334
573567,677009
563249,702307
573755,676972
571659,686636
573059,678428
575329,685040
573570,677024
574377,684354
575382,670067
573771,688442
573239,683696
573182,692935
573306,680169
575703,684983
569316,683124
575826,672196
579292,670197
585007,668655
580001,669189
573956,677389
570221,687800
573816,678750
576570,683065
579476,686454
574742,678568
576644,685245
575421,676673
576840,674631
579660,670132
577842,675158
577130,673864
574741,678566
577873,672240
580463,666446
577613,670088
571552,661552
582742,667769
581084,679101
580306,688947
581279,684793
582243,674909
582897,666870
587748,667244
584938,661456
577533,669444
577166,666571
575295,658896
573504,663796
576769,671998
572261,667309
571251,669284
567305,673014
563543,685318
552257,683082
559632,685100
565764,685955
572857,682123
563991,715041
569891,696556
554047,734756
571946,691604
563410,704865
554130,722709
589481,675085
598614,675948
599426,670826
595814,660762
579902,672050
581875,666782
585006,661345
579637,673966
579538,674134
585122,664705
592034,651061
582654,662093
581559,670030
582587,668003
579802,661399
579455,664916
578162,658047
578344,673812
577001,670345
576504,668274
575825,674186
575891,674184
566958,685372
573471,664755
579039,664162
578693,670615
581427,664011
579868,664118
578411,673175
578542,660755
578427,671471
579354,654259
582455,673277
585239,671361
582653,675356
582737,678238
578575,676365
582869,679350
583797,671632
580300,672211
578609,674397
579007,671735
581195,663637
583332,663848
578659,675252
581791,666030
579322,673337
584311,660118
581443,666356
579256,670023
579703,666893
578776,655003
577216,658574
578328,659268
579057,663959
579653,660126
582587,670184
579521,676687
582720,678449
579023,679511
580597,687660
578758,689900
578162,687075
580183,692510
578709,676739
582072,683293
583217,680096
588056,669605
580597,668590
579521,672217
578195,665443
577516,662151
577913,668479
578526,675787
582405,667894
580532,677916
581791,678976
589599,666511
584940,670192
581443,673329
585156,683353
580150,679078
581046,680631
578427,676263
584592,695070
580582,682810
579604,677697
584211,683665
586134,685217
580100,678121
580433,678399
582720,680944
578758,676102
581277,676000
580548,676042
581460,672533
580483,673651
579172,675091
581642,671948
583233,669919
579322,674880
578576,675839
582205,670454
582140,667952
581011,668003
579041,674077
584046,661880
579686,672796
581162,669123
578493,675785
581294,667580
582504,667309
579554,673599
585239,668429
584079,675091
584691,677968
584079,678230
580581,677061
582438,677858
583763,676533
587328,676848
582105,675457
582306,675465
582836,673014
584145,670719
579072,675252
582902,670558
578609,675889
582437,672320
579852,674719
582803,670345
582372,664009
581211,667637
583995,663205
578825,674880
580084,671413
581311,668061
585769,669438
583864,675576
586614,681638
583001,683667
581841,690373
579322,685159
578675,678925
578180,687771
578343,678501
576521,694581
578245,678399
577433,692502
578658,677118
581145,686168
583516,684735
583781,683447
593692,680257
587044,673760
579803,675728
584592,676211
588703,679241
579056,674610
585968,659268
582521,661932
584344,653995
585753,656664
579354,673864
584609,661932
582619,666774
582819,669658
579472,674506
584840,672320
578643,675941
583581,672642
583914,674660
581161,676424
582372,676526
584891,681216
580714,680417
584808,688143
578891,677484
582902,688247
579455,679195
583117,689790
579852,680629
582338,688296
584045,691976
579255,679195
583615,694427
579338,679452
579422,678342
584062,688304
583100,685100
584576,689526
583498,684733
581377,681801
585687,689957
584658,681588
585653,681427
584046,678764
586150,676315
588769,672481
580101,675517
583631,669758
585188,663161
584344,664274
590377,651601
581045,670667
584277,665553
582803,667309
584311,668222
585636,665555
584228,666408
582752,671998
581443,673227
581295,671302
580647,672380
582405,673966
589051,670462
583532,671515
584509,674506
582023,673973
585637,671948
578460,676152
580516,677112
581841,677703
583547,677747
587046,677544
587725,682495
579885,677111
584361,678392
579620,676585
584874,671896
582438,673438
584808,685685
586017,687880
584957,679935
584311,670132
582421,672006
581278,667257
578377,674932
578278,653782
579255,669971
579554,667842
582519,666893
579621,678764
582935,685846
580880,680741
582521,683769
583730,667315
578443,675993
576686,656505
577086,665501
578791,670397
579338,662787
582421,670776
584062,675676
580299,684091
579704,681588
581940,690960
584294,684200
584095,684039
579306,677381
584675,675034
585968,673279
584991,679569
583051,676263
583201,673703
581991,670080
585238,664653
582769,664807
583300,663424
582238,665765
579670,672642
581311,670776
579189,674660
582621,670828
583299,672370
579190,675517
579090,676424
583167,678443
583084,687821
582702,685056
584592,691815
582223,683132
581344,681537
578427,676154
579686,677807
581526,680206
583581,680045
583433,679511
590195,671141
582355,672541
578758,675780
587824,671676
588189,666036
580134,673438
580664,672642
586184,664272
594902,652401
587642,663738
581277,672642
586267,666730
586051,656921
587791,657514
583647,667206
580962,670878
580283,672219
583316,668003
581757,670556
582853,668809
579570,674186
583217,671515
581460,673175
586398,669921
579819,675252
584659,672422
579024,675839
583763,673973
589233,674397
583814,678392
588156,680257
584907,680944
584343,684361
579041,677009
578925,676848
585736,683023
580316,678238
582272,680359
595233,684463
582124,678875
581326,678288
585140,679987
578973,676474
589167,684150
583101,679722
578875,676474
583498,678282
588288,679943
583797,677061
583299,679239
580765,677653
587774,683608
578626,676313
589200,674932
583300,676957
578857,676205
587344,676533
583665,676154
594222,669971
586034,669129
578841,675670
585006,670404
580930,672591
585090,666884
582488,670404
591687,664272
585139,674449
583133,675093
579438,675619
585603,672801
580233,675356
582852,674288
579437,675678
579819,675517
586649,681165
584907,689474
579421,678332
580681,681003
580233,680045
581377,682495
580448,681700
583069,688830
581956,691714
579786,682225
579438,687660
579339,686540
581095,696556
580118,693580
581493,696234
580746,685853
578576,676898
579935,682547
582122,687134
587328,696556
580979,682810
579769,679671
585405,693206
581958,688780
580930,685100
578841,678025
580514,684837
581129,689949
581708,693257
578576,677162
581758,694053
579023,682979
578857,681157
579255,680689
578510,676788
579438,681588
578956,679138
579306,680902
578427,676416
578775,678129
581079,702313
581079,685048
578642,677061
580781,684520
578658,677112
582637,691340
581327,680733
580184,678925
579504,680045
580217,682547
579504,680045
584409,680842
579107,678129
589399,683452
588337,674771
579554,675941
579023,671676
578891,672642
585471,669446
586515,668326
586581,664381
585587,664910
585453,664017
588041,657776
585918,660170
584394,665399
589631,654367
588819,652342
589746,653088
585587,659642
586449,655487
586117,654902
590195,643981
581079,665503
582355,658471
578559,675457
581046,666680
582802,666139
583498,667307
588106,660074
583813,668318
587096,657939
583300,664594
583498,664601
583846,665232
589267,660549
586316,666086
587343,671361
590510,673440
583332,675247
584709,677966
585487,677807
584145,677807
584858,678443
585189,679517
587659,680359
583465,678875
579106,676687
580615,677908
580598,677866
589117,690272
582935,683556
582007,682758
586300,688356
582371,683345
581808,685370
581775,694214
580780,696987
580001,694477
579190,689263
577001,697837
577333,693461
576405,695334
578609,691764
579769,694799
581544,697302
581161,694427
581410,691018
580582,686220
580200,686116
580366,696293
578527,677594
577714,696293
573669,687236
574714,688939
574549,691545
568632,691875
576604,677646
575857,680468
577681,680148
578328,692933
579106,689635
581344,687712
595515,697148
582653,685422
582338,693791
579371,688406
579023,703375
578328,678069
577780,697411
574946,694105
575576,693367
572709,695969
574979,694266
577466,680944
578609,691290
577979,704756
576604,714567
577863,700338
577101,709819
577068,707163
575162,703483
571482,700441
572410,691501
568449,693307
568333,688830
569178,681115
570239,676627
570504,675356
569079,676694
569294,679402
570406,683291
574962,679563
574798,679730
573156,685955
572692,690272
574350,688569
572593,695538
576736,685159
575394,692619
576687,686271
576156,689526
573671,693679
572245,691451
573488,683819
568333,699116
573703,686542
576604,681061
575989,682708
575692,691815
578112,677646
579803,694266
582173,696826
579868,689898
579786,700922
579654,699966
577847,695012
576106,688245
572544,690222
574101,679621
577996,676416
572360,673760
574963,670293
577913,675304
574566,669607
572974,666460
573537,670132
568980,675356
573206,685583
577864,677433
575244,684252
572461,701728
563774,764099
577350,682283
574367,700288
577084,704975
577598,715729
579703,696030
581724,701084
580947,691119
577051,705350
573903,680468
574051,676526
574017,676476
573654,678179
574913,681962
576736,678873
570720,685642
572842,685472
576388,682495
572825,693944
578361,685803
578343,685633
578377,677705
581394,708005
581659,710835
577482,754303
575427,709445
576421,698159
577748,683234
575360,701728
576853,685955
576240,689949
572443,695979
568432,709284
575079,686066
573222,691706
572477,693952
528422,814808
561903,714032
559897,709395
562780,700660
556301,710887
558073,722182
574865,686379
564107,717976
569128,712269
571880,698209
572195,697141
574218,688406
573885,689313
577233,679511
543439,747486
550881,730273
539859,741202
564256,708647
576936,680359
573505,690331
563162,715414
574930,687075
569228,705187
573786,690697
535980,804106
555438,745350
573190,689102
564869,709928
556317,731289
574631,685474
557792,722291
569162,692400
574681,682656
564173,698895
576488,679139
551544,698157
566941,685472
563842,686973
576437,679247
570255,689307
577101,678179
576786,680689
578112,676848
577880,677536
572294,693520
576687,683878
574118,695816
575294,703111
577068,694266
576322,698583
577531,685261
577830,682012
577947,682121
574698,727778
579023,693089
578161,707911
578344,681799
575410,693894
576952,684624
577332,682334
577167,686914
576803,690170
575343,698685
572329,705772
569858,702898
566592,700602
569361,694324
575675,681640
569742,693892
568516,696343
571267,694003
575328,684572
574200,687712
575625,685268
572776,694638
572145,699110
571101,705026
563842,711370
575675,679884
566527,692985
564986,696241
563676,707420
565499,711259
572592,691875
559781,726226
561936,723141
576885,680359
575096,685531
569924,700286
567472,707318
572045,694696
574980,691976
576885,695166
578924,695284
580001,688939
581841,692987
582536,690483
583034,688034
583051,687558
583349,684998
586465,686753
589566,683454
581311,678018
591254,677755
582073,676585
583726,663687
586443,672372
580915,679584
583566,669833
582513,682810
580212,675318
582184,667442
585063,670015
586432,655195
580033,664339
582036,674096
582995,663777
579976,662597
584738,665654
581446,661882
575052,671434
580168,668266
577520,672744
579030,673344
580415,675722
580789,681383
579986,674038
579862,659079
575888,662914
574323,666283
575924,675239
573505,680975
577057,664456
572527,668383
579582,667514
581313,674667
582076,686425
587847,680490
580550,685401
581326,675099
580361,679709
584248,673256
579032,673321
579562,678092
581353,670264
579399,667543
583522,673818
579742,666607
577562,668318
581099,673835
577959,663409
577519,672744
575183,675371
577877,672232
581155,669846
579143,665399
580545,673937
581733,687376
576700,693139
581063,689700
582498,676666
584803,655985
581938,659575
581500,674654
579161,671559
582585,673563
581756,659629
584167,659180
583841,666293
582544,649356
583788,664544
579961,667440
594470,654236
584730,676278
582920,666475
582205,673204
579694,664858
584307,668853
582693,665202
586711,662268
584464,673687
581696,668897
582505,676687
582699,665202
590302,663395
585279,675759
585312,670899
582029,667530
582739,672245
582384,655136
585239,662561
580751,674368
580830,682716
592572,652012
579995,662174
581174,669883
579672,657821
594464,658319
579999,662166
584545,664024
580368,655934
580854,665545
583551,661997
584369,670220
590078,655136
580952,668619
578248,659824
582335,664851
588970,655349
585234,655552
591490,645685
581276,666797
579984,661301
582356,665290
589639,658340
582811,661706
586694,662013
584739,661288
581321,661953
580524,672671
584572,682526
588052,673615
588853,669056
585011,678516
586790,668983
587011,676416
612142,663923
593969,664295
580371,667419
581744,669386
580229,662590
586535,653644
584370,682160
596502,673615
582664,681565
581682,667200
584399,670301
579617,667104
580142,672289
587250,664991
585437,673651
605253,631763
586096,650666
583248,669175
604761,666210
586028,681076
601743,679057
582741,671026
587875,673314
582494,668861
583709,678794
579227,672890
576722,670644
572686,667302
566896,675224
575315,667338
580187,667023
577717,672686
574064,676320
577518,672284
575560,676102
576280,681705
567832,668494
574386,681134
575498,673916
578652,672539
582181,671099
577716,672692
575722,675195
576945,671925
582455,674148
587442,677763
583366,673126
582470,667988
583567,673534
588715,676255
581835,672057
588130,675465
594695,668310
588652,680697
583846,683629
585420,679431
582511,682956
582963,678927
581683,687046
585013,685217
584247,677849
581864,679979
585158,676834
580693,678399
580848,684089
582214,679057
577887,678810
574100,677615
573968,672803
550047,683907
561971,694011
575989,684822
571944,681053
574132,685554
574257,669701
576545,677697
576516,683424
569556,676146
580092,683753
597895,682796
590364,675143
584298,672999
588740,677601
586211,667426
585540,677237
582576,664901
580470,677112
579605,679876
577959,681443
580739,680133
583134,678472
581706,674288
579502,682971
581344,674777
580214,681544
581878,666782
590537,667676
583051,675406
578726,668128
582934,671026
576331,669810
572064,671756
569895,681772
573729,684720
575783,677366
577591,667858
570619,680798
576051,673367
580996,655025
582735,670602
583414,674909
580153,672312
575171,668661
581708,674288
586666,677053
583942,680559
583559,687221
583811,675728
582294,682108
581557,675649
581882,666767
583158,672320
583930,680117
582340,669804
588442,673300
581943,668976
582129,683038
584374,675663
580364,680206
577007,681142
566466,680052
574940,681003
571435,676255
575197,683608
569671,687499
574908,686745
583308,685042
585002,678209
580795,682342
583506,671382
586882,678376
583356,672731
583063,668809
581450,678742
568336,693856
582489,682532
576822,681172
582195,678618
588215,672034
582161,677302
580669,670491
583214,674522
579925,663549
582394,679034
582398,671998
579773,686469
582278,681705
580970,674844
582143,669394
583878,678384
578557,668596
573197,664529
582270,674223
581613,677835
583769,666972
579959,686431
580479,677552
580542,672721
578835,672071
576025,665012
579964,664866
582689,690454
580644,676645
578343,681170
582491,683652
580570,666548
576667,667990
585795,665363
580400,674491
581543,689731
580854,677513
579738,670623
576600,665363
579772,671933
584093,686737
580023,667068
581840,672094
578498,673446
574273,677118
576252,673768
583585,659525
575923,675576
569668,687894
574313,671398
575209,676994
576162,670264
582142,661924
579593,664926
577482,670504
573383,664492
579806,673264
581977,677354
581004,668684
580837,684112
579363,685201
580604,682386
574378,688546
578381,683585
582107,675137
580573,666548
580241,682875
581160,674823
579706,669311
575904,660177
579365,670688
585287,667206
580653,669614
583696,678428
581654,664653
580334,664389
576735,670610
574026,674953
575681,680879
575282,672591
580189,666159
576514,669336
579564,671076
580635,676234
580428,682854
583257,675845
583606,667447
578573,669035
572526,667691
577075,669246
579036,672481
582903,669313
576830,659598
580225,667491
578110,665583
576985,665735
578992,670740
581594,669495
577548,665649
581561,668180
572464,665501
570452,682495
568496,672211
570111,683870
574947,674389
578628,671223
584341,673944
581242,670410
584630,677864
584658,664214
583924,672232
585436,679951
585852,666709
576016,672027
574860,678355
575409,670366
574551,681032
576083,674669
578618,670782
576282,675078
571270,692504
575081,679642
576424,673308
579565,671091
578678,658457
580515,671405
576732,670608
582589,671543
579289,667616
584211,668692
577714,672232
572146,682701
574807,661654
572788,663694
584659,656731
580584,674023
579449,681237
577527,701736
579627,680754
582427,676915
586058,677609
585586,648698
586409,658705
580595,674472
581226,684492
580982,674865
594605,639986
574160,658210
568239,670029
573750,679379
573565,694370
574745,673973
581544,667300
576378,671545
575539,675603
579381,671135
584185,667374
582704,660981
577791,667814
581027,669146
588773,662340
589340,639833
573283,653496
576597,672832
573159,671099
574209,675356
574187,681968
574784,668237
576100,675540
577337,672289
582852,651720
576817,674111
571390,683241
568270,671795
570387,658741
570568,673243
574199,682407
570779,696080
574254,677141
574915,673503
573802,681588
572027,671275
574486,678875
577359,673160
579004,671171
572083,658954
578428,670821
581055,677477
588687,695319
581418,676988
579579,671538
575987,656643
574510,665202
578794,670330
575990,664118
579735,670192
578522,659803
579775,664463
585553,646928
577112,671003
577567,637506
579402,650000
580323,670995
580946,673087
579631,680769
574332,709665
581360,703835
584768,682238
579597,679452
572409,693666
573422,681640
